code,category,brand,model,name,buy,retail,wholesale,dealer,min_stock
AR01063,محرك,دايون,Tiger,جلدة صباب,0,0,0,0,3
AR01064,محرك,دايون,Tiger,ياي صباب,0,0,0,0,3
AR01065,محرك,دايون,Tiger,روكر,0,0,0,0,3
AR01066,محرك,دايون,Tiger,عمود كامة,0,0,0,0,3
AR01067,محرك,دايون,Tiger,سلسلة كاتينة,0,0,0,0,3
AR01068,محرك,دايون,Tiger,شداد كاتينة,0,0,0,0,3
AR01069,محرك,دايون,Tiger,طقم دبرياج,0,0,0,0,3
AR01070,محرك,دايون,Tiger,ديسك دبرياج,0,0,0,0,3
AR01071,محرك,دايون,Tiger,اسطوانة دبرياج,0,0,0,0,3
AR01072,محرك,دايون,Tiger,ياي دبرياج,0,0,0,0,3
AR01073,محرك,دايون,Tiger,تروس دبرياج,0,0,0,0,3
AR01074,محرك,دايون,Tiger,ترس مارش,0,0,0,0,3
AR01075,محرك,دايون,Tiger,مارش موتور,0,0,0,0,3
AR01076,محرك,دايون,Tiger,حدافة,0,0,0,0,3
AR01077,محرك,دايون,Tiger,طلمبة زيت,0,0,0,0,3
AR01078,محرك,دايون,Tiger,فلتر زيت,0,0,0,0,3
AR01079,محرك,دايون,Tiger,فلتر هواء,0,0,0,0,3
AR01080,وقود,دايون,Tiger,كربراتير,0,0,0,0,3
AR01081,وقود,دايون,Tiger,طقم إصلاح كربراتير,0,0,0,0,3
AR01082,وقود,دايون,Tiger,بنزين حنفية,0,0,0,0,3
AR01083,وقود,دايون,Tiger,خرطوم بنزين,0,0,0,0,3
AR01084,وقود,دايون,Tiger,فلتر بنزين,0,0,0,0,3
AR01085,كهرباء,دايون,Tiger,بوجيه,0,0,0,0,3
AR01086,كهرباء,دايون,Tiger,بوبينة,0,0,0,0,3
AR01087,كهرباء,دايون,Tiger,CDI,0,0,0,0,3
AR01088,كهرباء,دايون,Tiger,منظم شحن,0,0,0,0,3
AR01089,كهرباء,دايون,Tiger,مغناطيس,0,0,0,0,3
AR01090,كهرباء,دايون,Tiger,بطارية,0,0,0,0,3
AR01091,كهرباء,دايون,Tiger,كتاوت مارش,0,0,0,0,3
AR01092,كهرباء,دايون,Tiger,كلاكس,0,0,0,0,3
AR01093,كهرباء,دايون,Tiger,مفتاح كونتاكت,0,0,0,0,3
AR01094,كهرباء,دايون,Tiger,فيوز,0,0,0,0,3
AR01095,تحكم,دايون,Tiger,سلك دبرياج,0,0,0,0,3
AR01096,تحكم,دايون,Tiger,سلك بنزين,0,0,0,0,3
AR01097,تحكم,دايون,Tiger,سلك فرامل,0,0,0,0,3
AR01098,تحكم,دايون,Tiger,سلك عداد,0,0,0,0,3
AR01099,فرامل,دايون,Tiger,تيل فرامل أمامي,0,0,0,0,3
AR01100,فرامل,دايون,Tiger,تيل فرامل خلفي,0,0,0,0,3
AR01101,فرامل,دايون,Tiger,سلك فرامل خلفي,0,0,0,0,3
AR01102,فرامل,دايون,Tiger,طقم إصلاح ماستر أمامي,0,0,0,0,3
AR01103,عفشة,دايون,Tiger,تيل شوكة أمامي,0,0,0,0,3
AR01104,عفشة,دايون,Tiger,جلدة شوكة,0,0,0,0,3
AR01105,عفشة,دايون,Tiger,بلي رقبة,0,0,0,0,3
AR01106,عفشة,دايون,Tiger,بلي عجلة أمامي,0,0,0,0,3
AR01107,عفشة,دايون,Tiger,بلي عجلة خلفي,0,0,0,0,3
AR01108,نقل حركة,دايون,Tiger,ترس أمامي,0,0,0,0,3
AR01109,نقل حركة,دايون,Tiger,ترس خلفي,0,0,0,0,3
AR01110,نقل حركة,دايون,Tiger,سلسلة,0,0,0,0,3
AR01111,عفشة,دايون,Tiger,مساعد خلفي,0,0,0,0,3
AR01112,عفشة,دايون,Tiger,مقص/حامل خلفي,0,0,0,0,3
AR01113,هيكل,دايون,Tiger,مراية يمين,0,0,0,0,3
AR01114,هيكل,دايون,Tiger,مراية شمال,0,0,0,0,3
AR01115,هيكل,دايون,Tiger,يد فرامل,0,0,0,0,3
AR01116,هيكل,دايون,Tiger,يد دبرياج,0,0,0,0,3
AR01117,هيكل,دايون,Tiger,كشاف أمامي,0,0,0,0,3
AR01118,هيكل,دايون,Tiger,فانوس خلفي,0,0,0,0,3
AR01119,هيكل,دايون,Tiger,إشارة يمين,0,0,0,0,3
AR01120,هيكل,دايون,Tiger,إشارة شمال,0,0,0,0,3
AR01121,هيكل,دايون,Tiger,غطاء تانك,0,0,0,0,3
AR01122,عجلات,دايون,Tiger,كاوتش أمامي,0,0,0,0,3
AR01123,عجلات,دايون,Tiger,كاوتش خلفي,0,0,0,0,3
AR01124,عجلات,دايون,Tiger,تيوب أمامي,0,0,0,0,3
AR01125,عجلات,دايون,Tiger,تيوب خلفي,0,0,0,0,3
AR01126,عجلات,دايون,Tiger,جنط أمامي,0,0,0,0,3
AR01127,عجلات,دايون,Tiger,جنط خلفي,0,0,0,0,3
AR01128,صيانة,دايون,Tiger,زيت محرك,0,0,0,0,3
AR01129,صيانة,دايون,Tiger,زيت فتيس,0,0,0,0,3
AR01130,صيانة,دايون,Tiger,سير دينامو/شحن,0,0,0,0,3
AR01131,إكسسوارات,دايون,Tiger,كشاف LED,0,0,0,0,3
AR01132,إكسسوارات,دايون,Tiger,جرس/بوري,0,0,0,0,3
AR01133,إكسسوارات,دايون,Tiger,حامل موبايل,0,0,0,0,3
AR01134,إكسسوارات,دايون,Tiger,قفل عجلة,0,0,0,0,3
AR01135,محرك,باجاج,Boxer 150,بستم,0,0,0,0,3
AR01136,محرك,باجاج,Boxer 150,طقم بستم,0,0,0,0,3
AR01137,محرك,باجاج,Boxer 150,شنبر بستم,0,0,0,0,3
AR01138,محرك,باجاج,Boxer 150,بنز بستم,0,0,0,0,3
AR01139,محرك,باجاج,Boxer 150,جوان وش سلندر,0,0,0,0,3
AR01140,محرك,باجاج,Boxer 150,جوان كارتير,0,0,0,0,3
AR01141,محرك,باجاج,Boxer 150,جوان غطاء بلوف,0,0,0,0,3
AR01142,محرك,باجاج,Boxer 150,صباب سحب,0,0,0,0,3
AR01143,محرك,باجاج,Boxer 150,صباب عادم,0,0,0,0,3
AR01144,محرك,باجاج,Boxer 150,جلدة صباب,0,0,0,0,3
AR01145,محرك,باجاج,Boxer 150,ياي صباب,0,0,0,0,3
AR01146,محرك,باجاج,Boxer 150,روكر,0,0,0,0,3
AR01147,محرك,باجاج,Boxer 150,عمود كامة,0,0,0,0,3
AR01148,محرك,باجاج,Boxer 150,سلسلة كاتينة,0,0,0,0,3
AR01149,محرك,باجاج,Boxer 150,شداد كاتينة,0,0,0,0,3
AR01150,محرك,باجاج,Boxer 150,طقم دبرياج,0,0,0,0,3
AR01151,محرك,باجاج,Boxer 150,ديسك دبرياج,0,0,0,0,3
AR01152,محرك,باجاج,Boxer 150,اسطوانة دبرياج,0,0,0,0,3
AR01153,محرك,باجاج,Boxer 150,ياي دبرياج,0,0,0,0,3
AR01154,محرك,باجاج,Boxer 150,تروس دبرياج,0,0,0,0,3
AR01155,محرك,باجاج,Boxer 150,ترس مارش,0,0,0,0,3
AR01156,محرك,باجاج,Boxer 150,مارش موتور,0,0,0,0,3
AR01157,محرك,باجاج,Boxer 150,حدافة,0,0,0,0,3
AR01158,محرك,باجاج,Boxer 150,طلمبة زيت,0,0,0,0,3
AR01159,محرك,باجاج,Boxer 150,فلتر زيت,0,0,0,0,3
AR01160,محرك,باجاج,Boxer 150,فلتر هواء,0,0,0,0,3
AR01161,وقود,باجاج,Boxer 150,كربراتير,0,0,0,0,3
AR01162,وقود,باجاج,Boxer 150,طقم إصلاح كربراتير,0,0,0,0,3
AR01163,وقود,باجاج,Boxer 150,بنزين حنفية,0,0,0,0,3
AR01164,وقود,باجاج,Boxer 150,خرطوم بنزين,0,0,0,0,3
AR01165,وقود,باجاج,Boxer 150,فلتر بنزين,0,0,0,0,3
AR01166,كهرباء,باجاج,Boxer 150,بوجيه,0,0,0,0,3
AR01167,كهرباء,باجاج,Boxer 150,بوبينة,0,0,0,0,3
AR01168,كهرباء,باجاج,Boxer 150,CDI,0,0,0,0,3
AR01169,كهرباء,باجاج,Boxer 150,منظم شحن,0,0,0,0,3
AR01170,كهرباء,باجاج,Boxer 150,مغناطيس,0,0,0,0,3
AR01171,كهرباء,باجاج,Boxer 150,بطارية,0,0,0,0,3
AR01172,كهرباء,باجاج,Boxer 150,كتاوت مارش,0,0,0,0,3
AR01173,كهرباء,باجاج,Boxer 150,كلاكس,0,0,0,0,3
AR01174,كهرباء,باجاج,Boxer 150,مفتاح كونتاكت,0,0,0,0,3
AR01175,كهرباء,باجاج,Boxer 150,فيوز,0,0,0,0,3
AR01176,تحكم,باجاج,Boxer 150,سلك دبرياج,0,0,0,0,3
AR01177,تحكم,باجاج,Boxer 150,سلك بنزين,0,0,0,0,3
AR01178,تحكم,باجاج,Boxer 150,سلك فرامل,0,0,0,0,3
AR01179,تحكم,باجاج,Boxer 150,سلك عداد,0,0,0,0,3
AR01180,فرامل,باجاج,Boxer 150,تيل فرامل أمامي,0,0,0,0,3
AR01181,فرامل,باجاج,Boxer 150,تيل فرامل خلفي,0,0,0,0,3
AR01182,فرامل,باجاج,Boxer 150,سلك فرامل خلفي,0,0,0,0,3
AR01183,فرامل,باجاج,Boxer 150,طقم إصلاح ماستر أمامي,0,0,0,0,3
AR01184,عفشة,باجاج,Boxer 150,تيل شوكة أمامي,0,0,0,0,3
AR01185,عفشة,باجاج,Boxer 150,جلدة شوكة,0,0,0,0,3
AR01186,عفشة,باجاج,Boxer 150,بلي رقبة,0,0,0,0,3
AR01187,عفشة,باجاج,Boxer 150,بلي عجلة أمامي,0,0,0,0,3
AR01188,عفشة,باجاج,Boxer 150,بلي عجلة خلفي,0,0,0,0,3
AR01189,نقل حركة,باجاج,Boxer 150,ترس أمامي,0,0,0,0,3
AR01190,نقل حركة,باجاج,Boxer 150,ترس خلفي,0,0,0,0,3
AR01191,نقل حركة,باجاج,Boxer 150,سلسلة,0,0,0,0,3
AR01192,عفشة,باجاج,Boxer 150,مساعد خلفي,0,0,0,0,3
AR01193,عفشة,باجاج,Boxer 150,مقص/حامل خلفي,0,0,0,0,3
AR01194,هيكل,باجاج,Boxer 150,مراية يمين,0,0,0,0,3
AR01195,هيكل,باجاج,Boxer 150,مراية شمال,0,0,0,0,3
AR01196,هيكل,باجاج,Boxer 150,يد فرامل,0,0,0,0,3
AR01197,هيكل,باجاج,Boxer 150,يد دبرياج,0,0,0,0,3
AR01198,هيكل,باجاج,Boxer 150,كشاف أمامي,0,0,0,0,3
AR01199,هيكل,باجاج,Boxer 150,فانوس خلفي,0,0,0,0,3
AR01200,هيكل,باجاج,Boxer 150,إشارة يمين,0,0,0,0,3
AR01201,هيكل,باجاج,Boxer 150,إشارة شمال,0,0,0,0,3
AR01202,هيكل,باجاج,Boxer 150,غطاء تانك,0,0,0,0,3
AR01203,عجلات,باجاج,Boxer 150,كاوتش أمامي,0,0,0,0,3
AR01204,عجلات,باجاج,Boxer 150,كاوتش خلفي,0,0,0,0,3
AR01205,عجلات,باجاج,Boxer 150,تيوب أمامي,0,0,0,0,3
AR01206,عجلات,باجاج,Boxer 150,تيوب خلفي,0,0,0,0,3
AR01207,عجلات,باجاج,Boxer 150,جنط أمامي,0,0,0,0,3
AR01208,عجلات,باجاج,Boxer 150,جنط خلفي,0,0,0,0,3
AR01209,صيانة,باجاج,Boxer 150,زيت محرك,0,0,0,0,3
AR01210,صيانة,باجاج,Boxer 150,زيت فتيس,0,0,0,0,3
AR01211,صيانة,باجاج,Boxer 150,سير دينامو/شحن,0,0,0,0,3
AR01212,إكسسوارات,باجاج,Boxer 150,كشاف LED,0,0,0,0,3
AR01213,إكسسوارات,باجاج,Boxer 150,جرس/بوري,0,0,0,0,3
AR01214,إكسسوارات,باجاج,Boxer 150,حامل موبايل,0,0,0,0,3
AR01215,إكسسوارات,باجاج,Boxer 150,قفل عجلة,0,0,0,0,3
AR01216,محرك,باجاج,Pulsar 180,بستم,0,0,0,0,3
AR01217,محرك,باجاج,Pulsar 180,طقم بستم,0,0,0,0,3
AR01218,محرك,باجاج,Pulsar 180,شنبر بستم,0,0,0,0,3
AR01219,محرك,باجاج,Pulsar 180,بنز بستم,0,0,0,0,3
AR01220,محرك,باجاج,Pulsar 180,جوان وش سلندر,0,0,0,0,3
AR01221,محرك,باجاج,Pulsar 180,جوان كارتير,0,0,0,0,3
AR01222,محرك,باجاج,Pulsar 180,جوان غطاء بلوف,0,0,0,0,3
AR01223,محرك,باجاج,Pulsar 180,صباب سحب,0,0,0,0,3
AR01224,محرك,باجاج,Pulsar 180,صباب عادم,0,0,0,0,3
AR01225,محرك,باجاج,Pulsar 180,جلدة صباب,0,0,0,0,3
AR01226,محرك,باجاج,Pulsar 180,ياي صباب,0,0,0,0,3
AR01227,محرك,باجاج,Pulsar 180,روكر,0,0,0,0,3
AR01228,محرك,باجاج,Pulsar 180,عمود كامة,0,0,0,0,3
AR01229,محرك,باجاج,Pulsar 180,سلسلة كاتينة,0,0,0,0,3
AR01230,محرك,باجاج,Pulsar 180,شداد كاتينة,0,0,0,0,3
AR01231,محرك,باجاج,Pulsar 180,طقم دبرياج,0,0,0,0,3
AR01232,محرك,باجاج,Pulsar 180,ديسك دبرياج,0,0,0,0,3
AR01233,محرك,باجاج,Pulsar 180,اسطوانة دبرياج,0,0,0,0,3
AR01234,محرك,باجاج,Pulsar 180,ياي دبرياج,0,0,0,0,3
AR01235,محرك,باجاج,Pulsar 180,تروس دبرياج,0,0,0,0,3
AR01236,محرك,باجاج,Pulsar 180,ترس مارش,0,0,0,0,3
AR01237,محرك,باجاج,Pulsar 180,مارش موتور,0,0,0,0,3
AR01238,محرك,باجاج,Pulsar 180,حدافة,0,0,0,0,3
AR01239,محرك,باجاج,Pulsar 180,طلمبة زيت,0,0,0,0,3
AR01240,محرك,باجاج,Pulsar 180,فلتر زيت,0,0,0,0,3
AR01241,محرك,باجاج,Pulsar 180,فلتر هواء,0,0,0,0,3
AR01242,وقود,باجاج,Pulsar 180,كربراتير,0,0,0,0,3
AR01243,وقود,باجاج,Pulsar 180,طقم إصلاح كربراتير,0,0,0,0,3
AR01244,وقود,باجاج,Pulsar 180,بنزين حنفية,0,0,0,0,3
AR01245,وقود,باجاج,Pulsar 180,خرطوم بنزين,0,0,0,0,3
AR01246,وقود,باجاج,Pulsar 180,فلتر بنزين,0,0,0,0,3
AR01247,كهرباء,باجاج,Pulsar 180,بوجيه,0,0,0,0,3
AR01248,كهرباء,باجاج,Pulsar 180,بوبينة,0,0,0,0,3
AR01249,كهرباء,باجاج,Pulsar 180,CDI,0,0,0,0,3
AR01250,كهرباء,باجاج,Pulsar 180,منظم شحن,0,0,0,0,3
AR01251,كهرباء,باجاج,Pulsar 180,مغناطيس,0,0,0,0,3
AR01252,كهرباء,باجاج,Pulsar 180,بطارية,0,0,0,0,3
AR01253,كهرباء,باجاج,Pulsar 180,كتاوت مارش,0,0,0,0,3
AR01254,كهرباء,باجاج,Pulsar 180,كلاكس,0,0,0,0,3
AR01255,كهرباء,باجاج,Pulsar 180,مفتاح كونتاكت,0,0,0,0,3
AR01256,كهرباء,باجاج,Pulsar 180,فيوز,0,0,0,0,3
AR01257,تحكم,باجاج,Pulsar 180,سلك دبرياج,0,0,0,0,3
AR01258,تحكم,باجاج,Pulsar 180,سلك بنزين,0,0,0,0,3
AR01259,تحكم,باجاج,Pulsar 180,سلك فرامل,0,0,0,0,3
AR01260,تحكم,باجاج,Pulsar 180,سلك عداد,0,0,0,0,3
AR01261,فرامل,باجاج,Pulsar 180,تيل فرامل أمامي,0,0,0,0,3
AR01262,فرامل,باجاج,Pulsar 180,تيل فرامل خلفي,0,0,0,0,3
AR01263,فرامل,باجاج,Pulsar 180,سلك فرامل خلفي,0,0,0,0,3
AR01264,فرامل,باجاج,Pulsar 180,طقم إصلاح ماستر أمامي,0,0,0,0,3
AR01265,عفشة,باجاج,Pulsar 180,تيل شوكة أمامي,0,0,0,0,3
AR01266,عفشة,باجاج,Pulsar 180,جلدة شوكة,0,0,0,0,3
AR01267,عفشة,باجاج,Pulsar 180,بلي رقبة,0,0,0,0,3
AR01268,عفشة,باجاج,Pulsar 180,بلي عجلة أمامي,0,0,0,0,3
AR01269,عفشة,باجاج,Pulsar 180,بلي عجلة خلفي,0,0,0,0,3
AR01270,نقل حركة,باجاج,Pulsar 180,ترس أمامي,0,0,0,0,3
AR01271,نقل حركة,باجاج,Pulsar 180,ترس خلفي,0,0,0,0,3
AR01272,نقل حركة,باجاج,Pulsar 180,سلسلة,0,0,0,0,3
AR01273,عفشة,باجاج,Pulsar 180,مساعد خلفي,0,0,0,0,3
AR01274,عفشة,باجاج,Pulsar 180,مقص/حامل خلفي,0,0,0,0,3
AR01275,هيكل,باجاج,Pulsar 180,مراية يمين,0,0,0,0,3
AR01276,هيكل,باجاج,Pulsar 180,مراية شمال,0,0,0,0,3
AR01277,هيكل,باجاج,Pulsar 180,يد فرامل,0,0,0,0,3
AR01278,هيكل,باجاج,Pulsar 180,يد دبرياج,0,0,0,0,3
AR01279,هيكل,باجاج,Pulsar 180,كشاف أمامي,0,0,0,0,3
AR01280,هيكل,باجاج,Pulsar 180,فانوس خلفي,0,0,0,0,3
AR01281,هيكل,باجاج,Pulsar 180,إشارة يمين,0,0,0,0,3
AR01282,هيكل,باجاج,Pulsar 180,إشارة شمال,0,0,0,0,3
AR01283,هيكل,باجاج,Pulsar 180,غطاء تانك,0,0,0,0,3
AR01284,عجلات,باجاج,Pulsar 180,كاوتش أمامي,0,0,0,0,3
AR01285,عجلات,باجاج,Pulsar 180,كاوتش خلفي,0,0,0,0,3
AR01286,عجلات,باجاج,Pulsar 180,تيوب أمامي,0,0,0,0,3
AR01287,عجلات,باجاج,Pulsar 180,تيوب خلفي,0,0,0,0,3
AR01288,عجلات,باجاج,Pulsar 180,جنط أمامي,0,0,0,0,3
AR01289,عجلات,باجاج,Pulsar 180,جنط خلفي,0,0,0,0,3
AR01290,صيانة,باجاج,Pulsar 180,زيت محرك,0,0,0,0,3
AR01291,صيانة,باجاج,Pulsar 180,زيت فتيس,0,0,0,0,3
AR01292,صيانة,باجاج,Pulsar 180,سير دينامو/شحن,0,0,0,0,3
AR01293,إكسسوارات,باجاج,Pulsar 180,كشاف LED,0,0,0,0,3
AR01294,إكسسوارات,باجاج,Pulsar 180,جرس/بوري,0,0,0,0,3
AR01295,إكسسوارات,باجاج,Pulsar 180,حامل موبايل,0,0,0,0,3
AR01296,إكسسوارات,باجاج,Pulsar 180,قفل عجلة,0,0,0,0,3
AR01297,محرك,باجاج,Pulsar 200NS,بستم,0,0,0,0,3
AR01298,محرك,باجاج,Pulsar 200NS,طقم بستم,0,0,0,0,3
AR01299,محرك,باجاج,Pulsar 200NS,شنبر بستم,0,0,0,0,3
AR01300,محرك,باجاج,Pulsar 200NS,بنز بستم,0,0,0,0,3
AR01301,محرك,باجاج,Pulsar 200NS,جوان وش سلندر,0,0,0,0,3
AR01302,محرك,باجاج,Pulsar 200NS,جوان كارتير,0,0,0,0,3
AR01303,محرك,باجاج,Pulsar 200NS,جوان غطاء بلوف,0,0,0,0,3
AR01304,محرك,باجاج,Pulsar 200NS,صباب سحب,0,0,0,0,3
AR01305,محرك,باجاج,Pulsar 200NS,صباب عادم,0,0,0,0,3
AR01306,محرك,باجاج,Pulsar 200NS,جلدة صباب,0,0,0,0,3
AR01307,محرك,باجاج,Pulsar 200NS,ياي صباب,0,0,0,0,3
AR01308,محرك,باجاج,Pulsar 200NS,روكر,0,0,0,0,3
AR01309,محرك,باجاج,Pulsar 200NS,عمود كامة,0,0,0,0,3
AR01310,محرك,باجاج,Pulsar 200NS,سلسلة كاتينة,0,0,0,0,3
AR01311,محرك,باجاج,Pulsar 200NS,شداد كاتينة,0,0,0,0,3
AR01312,محرك,باجاج,Pulsar 200NS,طقم دبرياج,0,0,0,0,3
AR01313,محرك,باجاج,Pulsar 200NS,ديسك دبرياج,0,0,0,0,3
AR01314,محرك,باجاج,Pulsar 200NS,اسطوانة دبرياج,0,0,0,0,3
AR01315,محرك,باجاج,Pulsar 200NS,ياي دبرياج,0,0,0,0,3
AR01316,محرك,باجاج,Pulsar 200NS,تروس دبرياج,0,0,0,0,3
AR01317,محرك,باجاج,Pulsar 200NS,ترس مارش,0,0,0,0,3
AR01318,محرك,باجاج,Pulsar 200NS,مارش موتور,0,0,0,0,3
AR01319,محرك,باجاج,Pulsar 200NS,حدافة,0,0,0,0,3
AR01320,محرك,باجاج,Pulsar 200NS,طلمبة زيت,0,0,0,0,3
AR01321,محرك,باجاج,Pulsar 200NS,فلتر زيت,0,0,0,0,3
AR01322,محرك,باجاج,Pulsar 200NS,فلتر هواء,0,0,0,0,3
AR01323,وقود,باجاج,Pulsar 200NS,كربراتير,0,0,0,0,3
AR01324,وقود,باجاج,Pulsar 200NS,طقم إصلاح كربراتير,0,0,0,0,3
AR01325,وقود,باجاج,Pulsar 200NS,بنزين حنفية,0,0,0,0,3
AR01326,وقود,باجاج,Pulsar 200NS,خرطوم بنزين,0,0,0,0,3
AR01327,وقود,باجاج,Pulsar 200NS,فلتر بنزين,0,0,0,0,3
AR01328,كهرباء,باجاج,Pulsar 200NS,بوجيه,0,0,0,0,3
AR01329,كهرباء,باجاج,Pulsar 200NS,بوبينة,0,0,0,0,3
AR01330,كهرباء,باجاج,Pulsar 200NS,CDI,0,0,0,0,3
AR01331,كهرباء,باجاج,Pulsar 200NS,منظم شحن,0,0,0,0,3
AR01332,كهرباء,باجاج,Pulsar 200NS,مغناطيس,0,0,0,0,3
AR01333,كهرباء,باجاج,Pulsar 200NS,بطارية,0,0,0,0,3
AR01334,كهرباء,باجاج,Pulsar 200NS,كتاوت مارش,0,0,0,0,3
AR01335,كهرباء,باجاج,Pulsar 200NS,كلاكس,0,0,0,0,3
AR01336,كهرباء,باجاج,Pulsar 200NS,مفتاح كونتاكت,0,0,0,0,3
AR01337,كهرباء,باجاج,Pulsar 200NS,فيوز,0,0,0,0,3
AR01338,تحكم,باجاج,Pulsar 200NS,سلك دبرياج,0,0,0,0,3
AR01339,تحكم,باجاج,Pulsar 200NS,سلك بنزين,0,0,0,0,3
AR01340,تحكم,باجاج,Pulsar 200NS,سلك فرامل,0,0,0,0,3
AR01341,تحكم,باجاج,Pulsar 200NS,سلك عداد,0,0,0,0,3
AR01342,فرامل,باجاج,Pulsar 200NS,تيل فرامل أمامي,0,0,0,0,3
AR01343,فرامل,باجاج,Pulsar 200NS,تيل فرامل خلفي,0,0,0,0,3
AR01344,فرامل,باجاج,Pulsar 200NS,سلك فرامل خلفي,0,0,0,0,3
AR01345,فرامل,باجاج,Pulsar 200NS,طقم إصلاح ماستر أمامي,0,0,0,0,3
AR01346,عفشة,باجاج,Pulsar 200NS,تيل شوكة أمامي,0,0,0,0,3
AR01347,عفشة,باجاج,Pulsar 200NS,جلدة شوكة,0,0,0,0,3
AR01348,عفشة,باجاج,Pulsar 200NS,بلي رقبة,0,0,0,0,3
AR01349,عفشة,باجاج,Pulsar 200NS,بلي عجلة أمامي,0,0,0,0,3
AR01350,عفشة,باجاج,Pulsar 200NS,بلي عجلة خلفي,0,0,0,0,3
AR01351,نقل حركة,باجاج,Pulsar 200NS,ترس أمامي,0,0,0,0,3
AR01352,نقل حركة,باجاج,Pulsar 200NS,ترس خلفي,0,0,0,0,3
AR01353,نقل حركة,باجاج,Pulsar 200NS,سلسلة,0,0,0,0,3
AR01354,عفشة,باجاج,Pulsar 200NS,مساعد خلفي,0,0,0,0,3
